94
76
83
72
63
83
87
79
81
63
72
56
76
78
75
78
75
71
79
70
71
85
79
66
60
83
65
70
66
86
83
70
78
75
69
87
65
69
88
64
84
74
91
69
90
75
83
72
74
80
75
71
70
78
71
67
94
70
75
84
83
88
97
77
74
82
79
85
67
64
65
69
66
97
68
68
71
76
68
88
83
76
72
86
63
80
99
75
70
75
88
75
74
85
88
85
83
82
77
91
80
77
89
97
73
102
